severity,constraint,path,message,focusURL,value,shape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ujk59mc73f1mu4g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj303k59mc73f1i810,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2pbk59mc73f1h710,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj34bk59mc73f1irp0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdfg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mfcg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47bk59mc73f1oca0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2mrk59mc73f1gs10,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj403k59mc73f1n5h0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h93g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijo0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3trk59mc73f1mq80,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47jk59mc73f1odd0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3brk59mc73f1k1pg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40rk59mc73f1n93g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj373k59mc73f1j8o0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4crk59mc73f1p83g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj36rk59mc73f1j7eg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hksg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4ebk59mc73f1pf40,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ibk59mc73f1l14g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3sjk59mc73f1mke0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3b3k59mc73f1jtl0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2ubk59mc73f1hv40,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2njk59mc73f1gv8g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3abk59mc73f1jp6g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3rrk59mc73f1mhlg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2vjk59mc73f1i5n0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mff0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3n3k59mc73f1lqp0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4hrk59mc73f1q0o0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3g3k59mc73f1kn4g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3fjk59mc73f1kljg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj43jk59mc73f1nneg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj443k59mc73f1nq70,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj403k59mc73f1n4rg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj33jk59mc73f1imqg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2pbk59mc73f1h71g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj413k59mc73f1na50,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3t3k59mc73f1mmu0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdd0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2ubk59mc73f1hv1g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj39jk59mc73f1jmc0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj46bk59mc73f1o610,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj42jk59mc73f1nh30,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ark59mc73f1js6g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2v3k59mc73f1i2i0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2rrk59mc73f1hj70,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4brk59mc73f1p1ng,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3hjk59mc73f1ku20,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7og,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7o0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ojk59mc73f1m36g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2ujk59mc73f1hvdg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4jbk59mc73f1q86g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3s3k59mc73f1mi6g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3sjk59mc73f1mkh0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9sg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa1g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jrk59mc73f1l8qg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4fjk59mc73f1pkhg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijig,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj37jk59mc73f1jcj0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7r0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj493k59mc73f1ol8g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj49bk59mc73f1omag,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj48jk59mc73f1ojjg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3b3k59mc73f1jtd0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3u3k59mc73f1msfg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj43jk59mc73f1nnbg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3erk59mc73f1kho0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj463k59mc73f1o54g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj38jk59mc73f1jg0g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj43bk59mc73f1nmgg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2ojk59mc73f1h42g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj37rk59mc73f1jd3g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40jk59mc73f1n7b0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4erk59mc73f1phu0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4brk59mc73f1p260,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj38rk59mc73f1jhgg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4d3k59mc73f1p8f0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4c3k59mc73f1p33g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3k3k59mc73f1lba0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdd0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p4dg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40jk59mc73f1n84g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jrk59mc73f1l8mg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3d3k59mc73f1k8f0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4djk59mc73f1pbag,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3obk59mc73f1m21g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3tjk59mc73f1mp4g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pakg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3prk59mc73f1m7qg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj333k59mc73f1ild0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj393k59mc73f1ji1g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj42jk59mc73f1nhig,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2vjk59mc73f1i5k0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj46bk59mc73f1o5u0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40bk59mc73f1n640,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3brk59mc73f1k2q0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3cbk59mc73f1k4gg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2r3k59mc73f1hfi0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3dbk59mc73f1k9og,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6eg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3irk59mc73f1l3jg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47jk59mc73f1ocng,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3q3k59mc73f1m94g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj33bk59mc73f1im50,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3k3k59mc73f1lbb0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ijk59mc73f1l2j0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3obk59mc73f1m0lg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40bk59mc73f1n6pg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hckg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3l3k59mc73f1lev0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj39bk59mc73f1jjig,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3k3k59mc73f1lavg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3s3k59mc73f1mihg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfe0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2qjk59mc73f1hdb0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47rk59mc73f1oej0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hlj0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4hjk59mc73f1q070,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj48bk59mc73f1oh20,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3f3k59mc73f1kivg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3pbk59mc73f1m6dg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3fjk59mc73f1kkm0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3pbk59mc73f1m5dg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj41jk59mc73f1nbjg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj36jk59mc73f1j650,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2tjk59mc73f1hqp0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4brk59mc73f1p290,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj31jk59mc73f1ie50,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4ejk59mc73f1pg4g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4ejk59mc73f1pgt0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p47g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3mjk59mc73f1lneg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3gbk59mc73f1korg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3sjk59mc73f1mkpg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2rjk59mc73f1hi4g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj44bk59mc73f1nspg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cjk59mc73f1p5u0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p4o0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3u3k59mc73f1msdg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3sjk59mc73f1mkeg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4ajk59mc73f1os0g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3gjk59mc73f1kpm0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj36rk59mc73f1j7dg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40jk59mc73f1n810,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj443k59mc73f1npu0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p470,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4g3k59mc73f1pnqg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3bbk59mc73f1jusg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ibk59mc73f1l0o0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4jjk59mc73f1qad0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2rrk59mc73f1him0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4brk59mc73f1p1bg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj33rk59mc73f1iob0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4crk59mc73f1p85g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47rk59mc73f1oemg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4grk59mc73f1pr3g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf2g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3fbk59mc73f1kjr0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4fjk59mc73f1pki0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2urk59mc73f1i0kg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4rg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj443k59mc73f1npcg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3dbk59mc73f1k9ng,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p4n0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2r3k59mc73f1hft0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2vbk59mc73f1i3n0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3irk59mc73f1l2u0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2trk59mc73f1hrq0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2q3k59mc73f1hakg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj41rk59mc73f1ncrg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3nrk59mc73f1lun0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4cbk59mc73f1p480,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj303k59mc73f1i780,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3ujk59mc73f1mu5g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3jjk59mc73f1l7tg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj3vrk59mc73f1n4a0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj403k59mc73f1n5eg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj47rk59mc73f1oefg,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj41jk59mc73f1nbl0,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj2u3k59mc73f1htng,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj40bk59mc73f1n63g,,personIDShape
sh:Violation,sh:MinCountConstraintComponent,schema:identifier,Identifier missing,https://gleaner.io/xid/genid/cggj4crk59mc73f1p830,,personIDShape
